Tour Date,Format Date,Codes,Tour,City,Country,Account Group,Account,Amount
06/14/23,Jun-23,Xero,LA GRANDE ROUE DE MONTREAL - Adrian White,Montreal,Canada,COGS,Attractions/LA Grande,-75.87
06/14/23,Jun-23,Xero,Capilano Susp Bridge - .,Vancouver,Canada,COGS,Attractions/Capilano Suspension,-151.51
06/14/23,Jun-23,Xero,Capilano Susp Bridge - .,Vancouver,Canada,COGS,Attractions/Capilano Suspension,-214.17
06/14/23,Jun-23,Xero,Grouse Mountain Heliport - GROUSE MOUNTAIN NORTH VANCOUV,Vancouver,Canada,COGS,Attractions/Grouse Mountain,-482.9
06/14/23,Jun-23,Xero,Canadian War Museum - .,"Niagara Falls, Canada",Canada,COGS,Attractions/General,-40.68
06/14/23,Jun-23,Xero,LA GRANDE ROUE DE MONTREAL - LA GRANDE ROUE DE MONT MONTREAL,Montreal,Canada,COGS,Attractions/LA Grande,-50.58
06/14/23,Jun-23,Xero,Mobil@ 4341 - CAD - Adrian White,Halifax,Canada,Operating Expenses,Fuel Expense,-69.83
06/14/23,Jun-23,Xero,Esso - .,Charlettown,Canada,Operating Expenses,Fuel Expense,-21.53
06/14/23,Jun-23,Xero,Nf Bridge Commission R - CAD - Chris Doerwald,"Niagara Falls, Canada",Canada,Operating Expenses,Parking & Tolls,-6.5
06/14/23,Jun-23,Xero,CIRCLE K SUBWAY - Chris Doerwald,"Niagara Falls, Canada",Canada,Operating Expenses,Fuel Expense,-60
06/14/23,Jun-23,Xero,Petro-Canada - Chris Doerwald,Charlettown,Canada,Operating Expenses,Fuel Expense,-113
06/14/23,Jun-23,Xero,Mercedes-benz - BENZ Shipiro Deposit,"Niagara Falls, Canada",Canada,Operating Expenses,Vehicles Repair & Maintenance,-406.1
06/14/23,Jun-23,Xero,Collision Enterprises - .,"Niagara Falls, USA",USA,Operating Expenses,Vehicles Repair & Maintenance,-2509.45
06/14/23,Jun-23,Xero,Cn Tower Online Ticket - CAD - Adrian White,Toronto,Canada,COGS,Attractions/CN Tower,-388.72
06/14/23,Jun-23,Xero,CIRCLE K SUBWAY - Adrian White,Halifax,Canada,Operating Expenses,Fuel Expense,-25.69
06/14/23,Jun-23,Xero,Boat Cruises,Ottawa,Canada,COGS,Attractions/Ottawa Boat Cruises,-107.1
06/14/23,Jun-23,Xero,LA GRANDE ROUE DE MONTREAL - LA GRANDE ROUE DE MONT MONTREAL,Montreal,Canada,COGS,Attractions/LA Grande,-30.46
06/14/23,Jun-23,Xero,Vince Wonch NF Gas - Jay Beddice - Expense Report - Petro-Canada #10485458630 - Vince Wonch Gas,"Niagara Falls, Canada",Canada,Operating Expenses,Fuel Expense,-32.58
06/14/23,Jun-23,Xero,Air Canada,Daud Head Office,Canada,Operating Expenses,Travel Expense,-40.82
06/14/23,Jun-23,Xero,Tim Hortons - TIM HORTONS #1922 NIAGARA FALLS,Daud Head Office,Canada,Operating Expenses,Meals and entertainment,-7.56
06/14/23,Jun-23,Xero,Cn Tower Online Ticket - CAD - Adrian White,Head Office,Canada,Operating Expenses,Fuel Expense,-388.72
06/14/23,Jun-23,Xero,Easy Park Cp80 - CAD - Nick Krutul,Vancouver,Canada,Operating Expenses,Fuel Expense,-6
06/14/23,Jun-23,Xero,RingCentral - RINGCENTRAL CANADA INC OTTAWA,Head Office,Canada,Operating Expenses,Telephone Expense,-113
06/14/23,Jun-23,Xero,Esso Niagara Falls - CAD - Chris Doerwald,"Niagara Falls, Canada",Canada,Operating Expenses,Fuel Expense,-103.3
06/14/23,Jun-23,Xero,Gales Gas Bars 17 - CAD - Chris Doerwald,"Niagara Falls, Canada",Canada,Operating Expenses,Fuel Expense,-40
06/14/23,Jun-23,Xero,CN Tower - .,Toronto,Canada,COGS,Attractions/CN Tower,-97.18
06/14/23,Jun-23,Xero,Canadian War Museum - .,"Niagara Falls, Canada",Canada,COGS,Attractions/General,-40.68
06/14/23,Jun-23,Xero,Maxwell Witcomb NF Gas - Jay Beddice - Expense Report - Gales Gas Bars #10485459640 - Maxwell Witcomb Gas,"Niagara Falls, Canada",Canada,Operating Expenses,Fuel Expense,-93.77
06/14/23,Jun-23,Xero,Boat Cruises,Ottawa,Canada,COGS,Attractions/Ottawa Boat Cruises,-71.4
06/14/23,Jun-23,Xero,Fido Solutions,Head Office,Canada,Operating Expenses,Telephone Expense,-72.32
06/14/23,Jun-23,Xero,LA GRANDE ROUE DE MONTREAL - LA GRANDE ROUE DE MONT MONTREAL,Montreal,Canada,COGS,Attractions/LA Grande,-177.02
06/14/23,Jun-23,Xero,Abdul Laayar- Ottawa Gas Expense - Nick Krutul - Expense Report - Esso #10485459920 - Abdul Laayar Gas reimbursement,Ottawa,Canada,Operating Expenses,Fuel Expense,-50
06/14/23,Jun-23,Xero,Capilano Susp Bridge - .,Vancouver,Canada,COGS,Attractions/Capilano Suspension,-151.51
06/14/23,Jun-23,Xero,Capilano Susp Bridge - .,Vancouver,Canada,COGS,Attractions/Capilano Suspension,-214.17
06/14/23,Jun-23,Xero,LA GRANDE ROUE DE MONTREAL - .,Montreal,Canada,COGS,Attractions/LA Grande,-30.47
06/15/23,Jun-23,Xero,Baskits Inc,Toronto,Canada,Operating Expenses,Meals and entertainment,-307.53
06/15/23,Jun-23,Xero,Oratoire St Joseph Du - CAD - Chris Doerwald,Montreal,Canada,Operating Expenses,Parking & Tolls,-5
06/15/23,Jun-23,Xero,Couche-tard - Chris Doerwald,"Niagara Falls, Canada",Canada,Operating Expenses,Fuel Expense,-60
06/15/23,Jun-23,Xero,CENTRE DE SERVICE AUTO MONTREAL - Montreal vehicle maintenance / tires ,Montreal,Canada,Operating Expenses,Vehicles Repair & Maintenance,-498.99
06/15/23,Jun-23,Xero,AirBNB - AIRBNB * INC LONDON,Head Office,Canada,COGS,Attractions/General,-252
06/15/23,Jun-23,Xero,LA GRANDE ROUE DE MONTREAL,Montreal,Canada,COGS,Attractions/LA Grande,-120
06/15/23,Jun-23,Xero,Eggspectation,Montreal,Canada,Operating Expenses,Travel Expense,-92.55
06/15/23,Jun-23,Xero,Air Canada,Daud Head Office,Canada,Operating Expenses,Travel Expense,-47.6
06/15/23,Jun-23,Xero,Unknown Supplier - .,Charlettown,Canada,Operating Expenses,Vehicles Rental,-206.75
06/15/23,Jun-23,Xero,Couche-tard - Nick Krutul,Montreal,Canada,Operating Expenses,Fuel Expense,-30
06/15/23,Jun-23,Xero,SYSCO FOOD SERVICES - SKYLON FOOD SERVICE NIAGARA FALLS,"Niagara Falls, Canada",Canada,COGS,Attractions/Skylon Restaurant,-32159
06/15/23,Jun-23,Xero,Petro-Canada - Jack Doran,Charlettown,Canada,Operating Expenses,Fuel Expense,-57.36
06/15/23,Jun-23,Xero,The Sou' Wester Gift & - CAD - Jack Doran,Halifax,Canada,Operating Expenses,Fuel Expense,-54.26
06/15/23,Jun-23,Xero,SYSCO FOOD SERVICES - SKYLON FOOD SERVICE NIAGARA FALLS,"Niagara Falls, Canada",Canada,COGS,Attractions/Skylon Restaurant,-6118
06/15/23,Jun-23,Xero,Manchu Wo,Toronto,Canada,Operating Expenses,Meals and entertainment,-16.42
06/15/23,Jun-23,Xero,OnRoute - ONROUTE 003943000001167 BRIGHTON,"Niagara Falls, Canada",Canada,Operating Expenses,Fuel Expense,-92
06/15/23,Jun-23,Xero,LA GRANDE ROUE DE MONTREAL - LA GRANDE ROUE DE MONT MONTREAL,Montreal,Canada,COGS,Attractions/LA Grande,-202.32
06/15/23,Jun-23,Xero,Joe Macdonald PEI Expenses - Steven Zwygers - Expense Report - PEi NAT Park Passes #10494984110 - .,Charlettown,Canada,Operating Expenses,Parking & Tolls,-21
06/15/23,Jun-23,Xero,Joe Macdonald PEI Expenses - Steven Zwygers - Expense Report - Esso #10494984060 - .,Charlettown,Canada,Operating Expenses,Fuel Expense,-21.53
06/15/23,Jun-23,Xero,Joe Macdonald PEI Expenses - Steven Zwygers - Expense Report - Unknown Supplier #10494984170 - .,Charlettown,Canada,Operating Expenses,Vehicles Rental,-206.75
06/15/23,Jun-23,Xero,Canadian Tire - CDN TIRE STORE 00394300 MONTREAL,Halifax,Canada,Operating Expenses,Vehicles Repair & Maintenance,-57.48
06/15/23,Jun-23,Xero,SYSCO FOOD SERVICES - SKYLON FOOD SERVICE NIAGARA FALLS,"Niagara Falls, Canada",Canada,COGS,Attractions/Skylon Restaurant,-8365
06/15/23,Jun-23,Xero,Wendy's - Adrian meal ,Halifax,Canada,Operating Expenses,Meals and entertainment,-27.99
06/15/23,Jun-23,Xero,CIRCLE K SUBWAY - Adrian White,Halifax,Canada,Operating Expenses,Fuel Expense,-23.69
06/15/23,Jun-23,Xero,NIAGARA PARKS COMMISSIO NIAGARA FALLS - NIAGARA PARKS COMMISSIO NIAGARA FALLS,"Niagara Falls, Canada",Canada,COGS,Attractions/ Niagara Parks,-24810.88
06/15/23,Jun-23,Xero,Shell - Nick Krutul,Montreal,Canada,Operating Expenses,Fuel Expense,-50.39
06/15/23,Jun-23,Xero,SYSCO FOOD SERVICES - SKYLON FOOD SERVICE NIAGARA FALLS,"Niagara Falls, Canada",Canada,COGS,Attractions/Skylon Restaurant,-15382
06/15/23,Jun-23,Xero,Uber - UBER PASS SAN FRANSISCO,Daud Head Office,Canada,Operating Expenses,Travel Expense,-13.63
06/15/23,Jun-23,Xero,LA GRANDE ROUE DE MONTREAL,Montreal,Canada,COGS,Attractions/LA Grande,-45
06/15/23,Jun-23,Xero,Pei Nat Park Grn Gables 3 - CAD - Jack Doran,Charlettown,Canada,COGS,Attractions/PEI Natural Park,-5.25
06/15/23,Jun-23,Xero,CN Tower - CN TOWER ONLINE TICKE TORONTO,Toronto,Canada,COGS,Attractions/CN Tower,-15.82
06/15/23,Jun-23,Xero,LA GRANDE ROUE DE MONTREAL - LA GRANDE ROUE DE MONT MONTREAL,Montreal,Canada,COGS,Attractions/LA Grande,-60.93
06/15/23,Jun-23,Xero,Pei Nat Park Grn Gables 2 - CAD - Jack Doran,Charlettown,Canada,COGS,Attractions/PEI Natural Park,-31.5
06/15/23,Jun-23,Xero,Cn Tower Online Ticket - CAD - Adrian White,Toronto,Canada,COGS,Attractions/CN Tower,-97.18
06/15/23,Jun-23,Xero,Oratoire St Joseph Du - CAD - Nick Krutul,Montreal,Canada,Operating Expenses,Parking & Tolls,-5
06/15/23,Jun-23,Xero,ZEST MART 0327 NIAGARA FALLS - Chris Doerwald,"Niagara Falls, Canada",Canada,Operating Expenses,Fuel Expense,-114.42
06/15/23,Jun-23,Xero,Couche-tard - Nick Krutul,Montreal,Canada,Operating Expenses,Fuel Expense,-15
06/15/23,Jun-23,Xero,CN Tower - .,Toronto,Canada,COGS,Attractions/CN Tower,-194.36
06/15/23,Jun-23,Xero,Mobil@ 4341 - CAD - Adrian White,Halifax,Canada,Operating Expenses,Fuel Expense,-67.41
06/15/23,Jun-23,Xero,Shell - Jay Beddice,"Niagara Falls, Canada",Canada,Operating Expenses,Fuel Expense,-98.29
06/15/23,Jun-23,Xero,Grouse Mountain Heliport - GROUSE MOUNTAIN NORTH VANCOUV,Vancouver,Canada,COGS,Attractions/Grouse Mountain,-137.97
06/15/23,Jun-23,Xero,OnRoute - ONROUTE 003943000001169 ODESSA,"Niagara Falls, Canada",Canada,Operating Expenses,Fuel Expense,-66.77
06/15/23,Jun-23,Xero,Boat Cruises,Ottawa,Canada,COGS,Attractions/Ottawa Boat Cruises,-214.2
06/15/23,Jun-23,Xero,Tim Hortons - TIM HORTONS #1351 NIAGARA FALLS,"Niagara Falls, Canada",Canada,Operating Expenses,Meals and entertainment,-6.19
06/15/23,Jun-23,Xero,CN Tower - .,Toronto,Canada,COGS,Attractions/CN Tower,-97.18
06/15/23,Jun-23,Xero,CN Tower - .,Toronto,Canada,COGS,Attractions/CN Tower,-97.18
06/15/23,Jun-23,Xero,Unknown,Daud Head Office,Canada,Operating Expenses,Dues and Memberships,-499
06/15/23,Jun-23,Xero,GRIMSBY,Toronto,Canada,Operating Expenses,Meals and entertainment,-23.91
06/15/23,Jun-23,Xero,LA GRANDE ROUE DE MONTREAL - LA GRANDE ROUE DE MONT MONTREAL,Montreal,Canada,COGS,Attractions/LA Grande,-50.58
06/15/23,Jun-23,Xero,ZEST MART 0327 NIAGARA FALLS - Jay Beddice,"Niagara Falls, Canada",Canada,Operating Expenses,Fuel Expense,-55.04
06/16/23,Jun-23,Xero,Mercedes-benz - BENZ Shipiro Deposit,"Niagara Falls, Canada",Canada,Operating Expenses,Vehicles Repair & Maintenance,-279.68
06/16/23,Jun-23,Xero,Pei Nat Park Grn Gables 2 - CAD - Jack Doran,Charlettown,Canada,Operating Expenses,Parking & Tolls,-15.75
06/16/23,Jun-23,Xero,Mobil@ 4341 - CAD - Adrian White,Halifax,Canada,Operating Expenses,Fuel Expense,-24.5
06/16/23,Jun-23,Xero,Petro-Canada - Nick Krutul,Montreal,Canada,Operating Expenses,Fuel Expense,-87.49
06/16/23,Jun-23,Xero,Unknown Supplier - .,"Niagara Falls, USA",USA,Operating Expenses,Vehicles Repair & Maintenance,-1710.3
06/16/23,Jun-23,Xero,Unknown Supplier - .,"Niagara Falls, USA",USA,Operating Expenses,Vehicles Repair & Maintenance,-995.91
06/16/23,Jun-23,Xero,Boat Cruises,Ottawa,Canada,COGS,Attractions/Ottawa Boat Cruises,-235.05
06/16/23,Jun-23,Xero,Niagara Citycruises - .,"Niagara Falls, Canada",Canada,COGS,Attractions/Niagara City Cruises,-61808.46
06/16/23,Jun-23,Xero,ZEST MART 0327 NIAGARA FALLS - Chris Doerwald,"Niagara Falls, Canada",Canada,Operating Expenses,Fuel Expense,-84.4
06/16/23,Jun-23,Xero,Maritime Museum of the Atlantic - Adrian White,Halifax,Canada,COGS,Attractions/General,-17
06/16/23,Jun-23,Xero,CN Tower - CN TOWER ONLINE TICKE TORONTO,Toronto,Canada,COGS,Attractions/CN Tower,-340.13
06/16/23,Jun-23,Xero,Boat Cruises,Ottawa,Canada,COGS,Attractions/Ottawa Boat Cruises,-107.1
06/16/23,Jun-23,Xero,Grouse Mountain Heliport - GROUSE MOUNTAIN NORTH VANCOUV,Vancouver,Canada,COGS,Attractions/Grouse Mountain,-137.97
06/16/23,Jun-23,Xero,CN Tower - .,Toronto,Canada,COGS,Attractions/CN Tower,-97.18
06/16/23,Jun-23,Xero,ZEST MART 0327 NIAGARA FALLS - Adrian White,"Niagara Falls, Canada",Canada,Operating Expenses,Fuel Expense,-70
06/16/23,Jun-23,Xero,Capilano Suspension Bridge Park - .,Vancouver,Canada,COGS,Attractions/Capilano Suspension,-43.29
06/16/23,Jun-23,Xero,Capilano Suspension Bridge Park - .,Vancouver,Canada,COGS,Attractions/Capilano Suspension,-61.19
06/16/23,Jun-23,Xero,Cn Tower Online Ticket - CAD - Adrian White,Head Office,Canada,Operating Expenses,Fuel Expense,-194.36
06/16/23,Jun-23,Xero,Petro-Canada - Adrian White,"Niagara Falls, Canada",Canada,Operating Expenses,Fuel Expense,-115.93
06/16/23,Jun-23,Xero,Audible - AUDIBLE CA*H03ER5D71 AMZN.COM/BILL,Daud Head Office,Canada,Operating Expenses,Office Supplies,-32.98
06/16/23,Jun-23,Xero,MOBIL STANLEY - Chris Doerwald,"Niagara Falls, Canada",Canada,Operating Expenses,Fuel Expense,-69.06
06/16/23,Jun-23,Xero,LA GRANDE ROUE DE MONTREAL - LA GRANDE ROUE DE MONT MONTREAL,Montreal,Canada,COGS,Attractions/LA Grande,-50.58
06/16/23,Jun-23,Xero,LA GRANDE ROUE DE MONTREAL - LA GRANDE ROUE DE MONT MONTREAL,Montreal,Canada,COGS,Attractions/LA Grande,-292
06/16/23,Jun-23,Xero,CIRCLE K SUBWAY - Adrian White,Halifax,Canada,Operating Expenses,Fuel Expense,-47.41
06/16/23,Jun-23,Xero,Petro-Canada - Chris Doerwald,"Niagara Falls, Canada",Canada,Operating Expenses,Fuel Expense,-58.66
06/16/23,Jun-23,Xero,OK Tire,Halifax,Canada,Operating Expenses,Vehicles Repair & Maintenance,-3516.14
06/16/23,Jun-23,Xero,Esso Niagara Falls - CAD - Jay Beddice,"Niagara Falls, Canada",Canada,Operating Expenses,Fuel Expense,-98.01
06/16/23,Jun-23,Xero,Mobil@ 4341 - CAD - Jack Doran,Halifax,Canada,Operating Expenses,Fuel Expense,-70.71
06/16/23,Jun-23,Xero,CN Tower - .,Toronto,Canada,COGS,Attractions/CN Tower,-97.18
06/16/23,Jun-23,Xero,Zest Mart - Stephani Webb NF Canada,"Niagara Falls, Canada",Canada,Operating Expenses,Fuel Expense,-65.96
06/16/23,Jun-23,Xero,Fonthill Gas & Snacks - CAD - Jay Beddice,"Niagara Falls, Canada",Canada,Operating Expenses,Fuel Expense,-90.02
06/16/23,Jun-23,Xero,Nf Bridge Commission R - CAD - Chris Doerwald,"Niagara Falls, Canada",Canada,Operating Expenses,Parking & Tolls,-6.5
06/16/23,Jun-23,Xero,Mr. Lube - MR. LUBE - DARTMOUTH DARTMOUTH,Halifax,Canada,Operating Expenses,Vehicles Repair & Maintenance,-325.4
06/16/23,Jun-23,Xero,Uber - Adrian - Uber from Hotel to Airport ,Toronto,Canada,Operating Expenses,Travel Expense,-23.39
06/16/23,Jun-23,Xero,Capilano Suspension Bridge Park - .,Vancouver,Canada,COGS,Attractions/Capilano Suspension,-43.29
06/16/23,Jun-23,Xero,Capilano Suspension Bridge Park - .,Vancouver,Canada,COGS,Attractions/Capilano Suspension,-61.19
06/16/23,Jun-23,Xero,Zest Mart - .,"Niagara Falls, Canada",Canada,Operating Expenses,Fuel Expense,-73.45
06/16/23,Jun-23,Xero,Tim Hortons - TIM HORTONS #1351 NIAGARA FALLS,"Niagara Falls, Canada",Canada,Operating Expenses,Meals and entertainment,-11.05
06/16/23,Jun-23,Xero,Air Serv V Ps - CAD - Chris Doerwald,"Niagara Falls, Canada",Canada,Operating Expenses,Vehicles Washes,-3
06/16/23,Jun-23,Xero,Canadian Tire - CDN TIRE STORE 00394300 MONTREAL,Halifax,Canada,Operating Expenses,Vehicles Repair & Maintenance,-1227.42
06/16/23,Jun-23,Xero,Tim Hortons - TIM HORTONS #1922 NIAGARA FALLS,Daud Head Office,Canada,Operating Expenses,Meals and entertainment,-6.47
06/16/23,Jun-23,Xero,CN Tower - CN TOWER ONLINE TICKE TORONTO,Toronto,Canada,COGS,Attractions/CN Tower,-97.18
06/16/23,Jun-23,Xero,Sony Playstation Networks - PLAYSTATION NETWORK 877-971-7669,Daud Head Office,Canada,Operating Expenses,Dues and Memberships,-112.99
06/16/23,Jun-23,Xero,Boat Cruises,Ottawa,Canada,COGS,Attractions/Ottawa Boat Cruises,-214.2
06/16/23,Jun-23,Xero,Oratoire St Joseph Du - CAD - Chris Doerwald,"Niagara Falls, Canada",Canada,Operating Expenses,Fuel Expense,-5
06/17/23,Jun-23,Xero,Dave's Lobster - CAD - Adrian White,Head Office,Canada,Operating Expenses,Fuel Expense,-78.43
06/17/23,Jun-23,Xero,LUNDY'S GAS BAR - Chris Doerwald,"Niagara Falls, Canada",Canada,Operating Expenses,Fuel Expense,-100
06/17/23,Jun-23,Xero,MOBIL STANLEY - Chris Doerwald,"Niagara Falls, Canada",Canada,Operating Expenses,Fuel Expense,-83.45
06/17/23,Jun-23,Xero,Bureau D Acceuil Orato - CAD - Nick Krutul,Montreal,Canada,Operating Expenses,Parking & Tolls,-18
06/17/23,Jun-23,Xero,ZEST MART 0327 NIAGARA FALLS - Nick Krutul,Montreal,Canada,Operating Expenses,Fuel Expense,-46.93
06/17/23,Jun-23,Xero,Oratoire St Joseph Du - CAD - Chris Doerwald,"Niagara Falls, Canada",Canada,Operating Expenses,Fuel Expense,-5
06/17/23,Jun-23,Xero,UBER EATS - UBER EATS TORONTO- Nick Krutul,Toronto,Canada,Operating Expenses,Meals and entertainment,-57.67
06/17/23,Jun-23,Xero,Nayax Canada - CAD - Jack Doran,Charlettown,Canada,Operating Expenses,Fuel Expense,-1
06/17/23,Jun-23,Xero,Tap & Barrel Bridges - CAD - Nick Krutul,Vancouver,Canada,Operating Expenses,Fuel Expense,-51.04
06/17/23,Jun-23,Xero,Oratoire St Joseph Du - CAD - Nick Krutul,Montreal,Canada,Operating Expenses,Parking & Tolls,-5
06/17/23,Jun-23,Xero,Nf Bridge Commission R - CAD - Chris Doerwald,"Niagara Falls, Canada",Canada,Operating Expenses,Parking & Tolls,-6.5
06/17/23,Jun-23,Xero,Google,Head Office,Canada,Operating Expenses,Office Supplies,-3.15
06/17/23,Jun-23,Xero,Lee's Donuts Granvi - CAD - Nick Krutul,Vancouver,Canada,Operating Expenses,Fuel Expense,-6
06/17/23,Jun-23,Xero,Pei Nat Park Grn Gables 2 - CAD - Jack Doran,Charlettown,Canada,Operating Expenses,Parking & Tolls,-10.5
06/17/23,Jun-23,Xero,LA GRANDE ROUE DE MONTREAL,Montreal,Canada,COGS,Attractions/LA Grande,-105
06/17/23,Jun-23,Xero,BRZY STARTUP (MONTHLY) PONTE VEDRA - BRZY STARTUP (Hiring Software),Head Office,Canada,Operating Expenses,Software,-256.5
06/17/23,Jun-23,Xero,Capilano Suspension Bridge Park - .,Vancouver,Canada,COGS,Attractions/Capilano Suspension,-43.29
06/17/23,Jun-23,Xero,Capilano Suspension Bridge Park - .,Vancouver,Canada,COGS,Attractions/Capilano Suspension,-61.19
06/17/23,Jun-23,Xero,Capilano Suspension Bridge Park - .,Vancouver,Canada,COGS,Attractions/Capilano Suspension,-43.29
06/17/23,Jun-23,Xero,Capilano Suspension Bridge Park - .,Vancouver,Canada,COGS,Attractions/Capilano Suspension,-61.19
06/17/23,Jun-23,Xero,ZEST MART 0327 NIAGARA FALLS - Jay Beddice,Halifax,Canada,Operating Expenses,Fuel Expense,-78.32
06/17/23,Jun-23,Xero,Uber - Adrian - Uber from Hotel to Airport ,Toronto,Canada,Operating Expenses,Travel Expense,-19.31
06/17/23,Jun-23,Xero,Petro-Canada - Jack Doran,Charlettown,Canada,Operating Expenses,Fuel Expense,-85.1
06/17/23,Jun-23,Xero,Couche-tard - Chris Doerwald,"Niagara Falls, Canada",Canada,Operating Expenses,Fuel Expense,-29.52
06/17/23,Jun-23,Xero,Salt Shaker Deli - CAD - Jack Doran,Charlettown,Canada,Operating Expenses,Fuel Expense,-52.92
06/17/23,Jun-23,Xero,Regional Imaging,"Niagara Falls, Canada",Canada,Operating Expenses,Parking & Tolls,-209.62
06/17/23,Jun-23,Xero,LA GRANDE ROUE DE MONTREAL - Chris Doerwald,Montreal,Canada,COGS,Attractions/LA Grande,-121.88
06/17/23,Jun-23,Xero,Nf Bridge Commission R - CAD - Chris Doerwald,"Niagara Falls, Canada",Canada,Operating Expenses,Parking & Tolls,-6.5
06/17/23,Jun-23,Xero,Pei Nat Park Grn Gables 2 - CAD - Jack Doran,Charlettown,Canada,Operating Expenses,Fuel Expense,-31.5
06/17/23,Jun-23,Xero,CIRCLE K SUBWAY - Adrian White,Halifax,Canada,Operating Expenses,Fuel Expense,-84.59
06/17/23,Jun-23,Xero,Ottawa Boat,Ottawa,Canada,COGS,Attractions/Ottawa Boat Cruises,20.85
06/17/23,Jun-23,Xero,Grouse Mountain Heliport - GROUSE MOUNTAIN NORTH VANCOUV,Vancouver,Canada,COGS,Attractions/Grouse Mountain,-68.99
06/17/23,Jun-23,Xero,Paradies Lagardere - .,Toronto,Canada,Operating Expenses,Meals and entertainment,-4.35
06/17/23,Jun-23,Xero,Paradies Lagardere - .,Toronto,Canada,Operating Expenses,Meals and entertainment,-0.04
06/18/23,Jun-23,Xero,CN Tower - .,Toronto,Canada,COGS,Attractions/CN Tower,-388.72
06/18/23,Jun-23,Xero,LA GRANDE ROUE DE MONTREAL - .,Montreal,Canada,COGS,Attractions/LA Grande,-243.76
06/18/23,Jun-23,Xero,Pei Nat Park Grn Gables 3 - CAD - Jack Doran,Charlettown,Canada,Operating Expenses,Parking & Tolls,-31.5
06/18/23,Jun-23,Xero,Uber - Adrian - Uber from Hotel to Airport ,Toronto,Canada,Operating Expenses,Travel Expense,-14.8
06/18/23,Jun-23,Xero,Esso Niagara Falls - CAD - Adrian White,"Niagara Falls, Canada",Canada,Operating Expenses,Fuel Expense,-85.44
06/18/23,Jun-23,Xero,CN Tower - .,Toronto,Canada,COGS,Attractions/CN Tower,-97.18
06/18/23,Jun-23,Xero,Esso Smart Stop - CAD - Nick Krutul,Vancouver,Canada,Operating Expenses,Fuel Expense,-60
06/18/23,Jun-23,Xero,LA GRANDE ROUE DE MONTREAL - LA GRANDE ROUE DE MONT MONTREAL,Montreal,Canada,COGS,Attractions/LA Grande,-243.75
06/18/23,Jun-23,Xero,Nf Bridge Commission R - CAD - Chris Doerwald,"Niagara Falls, Canada",Canada,Operating Expenses,Parking & Tolls,-6.5
06/18/23,Jun-23,Xero,Shell - Chris Doerwald,"Niagara Falls, Canada",Canada,Operating Expenses,Fuel Expense,-0.64
06/18/23,Jun-23,Xero,Couche-tard - Nick Krutul,Montreal,Canada,Operating Expenses,Meals and entertainment,-60
06/18/23,Jun-23,Xero,Oratoire St Joseph Du - CAD - Chris Doerwald,"Niagara Falls, Canada",Canada,Operating Expenses,Fuel Expense,-5
06/18/23,Jun-23,Xero,Shell - Chris Doerwald,"Niagara Falls, Canada",Canada,Operating Expenses,Fuel Expense,-81.88
